os_<haber>_<hacer>_<el>_<vivo> hacerse_el_vivo $2:VM I
me_<hacer>_<el>_<vivo> hacerse_el_vivo $2:VM I
te_<hacer>_<el>_<vivo> hacerse_el_vivo $2:VM I
se_<hacer>_<el>_<vivo> hacerse_el_vivo $2:VM I
nos_<hacer>_<el>_<vivo> hacerse_el_vivo $2:VM I
os_<hacer>_<el>_<vivo> hacerse_el_vivo $2:VM I
hacerme_el_vivo hacerse_el_vivo $1:VM I
hacerte_el_vivo hacerse_el_vivo $1:VM I
hacernos_los_vivos hacerse_el_vivo $1:VM I
haceros_los_vivos hacerse_el_vivo $1:VM I
me_<haber>_<mandar>_la_parte mandarse_la_parte $2:VM I
te_<haber>_<mandar>_la_parte mandarse_la_parte $2:VM I
se_<haber>_<mandar>_la_parte mandarse_la_parte $2:VM I
nos_<haber>_<mandar>_la_parte mandarse_la_parte $2:VM I
os_<haber>_<mandar>_la_parte mandarse_la_parte $2:VM I
me_<mandar>_la_parte mandarse_la_parte $2:VM I
te_<mandar>_la_parte mandarse_la_parte $2:VM I
se_<mandar>_la_parte mandarse_la_parte $2:VM I
nos_<mandar>_la_parte mandarse_la_parte $2:VM I
os_<mandar>_la_parte mandarse_la_parte $2:VM I
mandarme_la_parte mandarse_la_parte $1:VM I
mandarte_la_parte mandarse_la_parte $1:VM I
mandarnos_la_parte mandarse_la_parte $1:VM I
mandaros_la_parte mandarse_la_parte $1:VM I
me_<haber>_<mandar>_una_cagada mandarse_una_cagada $2:VM I
te_<haber>_<mandar>_una_cagada mandarse_una_cagada $2:VM I
se_<haber>_<mandar>_una_cagada mandarse_una_cagada $2:VM I
nos_<haber>_<mandar>_una_cagada mandarse_una_cagada $2:VM I
os_<haber>_<mandar>_una_cagada mandarse_una_cagada $2:VM I
me_<mandar>_una_cagada mandarse_una_cagada $2:VM I
te_<mandar>_una_cagada mandarse_una_cagada $2:VM I
se_<mandar>_una_cagada mandarse_una_cagada $2:VM I
nos_<mandar>_una_cagada mandarse_una_cagada $2:VM I
os_<mandar>_una_cagada mandarse_una_cagada $2:VM I
mandarme_una_cagada mandarse_una_cagada $1:VM I
mandarte_una_cagada mandarse_una_cagada $1:VM I
mandarnos_una_cagada mandarse_una_cagada $1:VM I
mandaros_una_cagada mandarse_una_cagada $1:VM I
me_<haber>_<mandar>_un_moco mandarse_un_moco $2:VM I
te_<haber>_<mandar>_un_moco mandarse_un_moco $2:VM I
se_<haber>_<mandar>_un_moco mandarse_un_moco $2:VM I
