por_parte_dos por_parte_de SPS00
por_pouco por_pouco RG
por_que por_que PR0CN000
por_que por_que RG
porta_a_porta porta_a_porta RG
por_via_de por_via_de SPS00
por_via_da por_via_de SPS00
por_via_das por_via_de SPS00
por_via_do por_via_de SPS00
por_via_dos por_via_de SPS00
por_volta_de por_volta_de SPS00
por_volta_da por_volta_de SPS00
por_volta_das por_volta_de SPS00
por_volta_do por_volta_de SPS00
por_volta_dos por_volta_de SPS00
Pouco_a_pouco pouco_a_pouco RG
pró-direitos_humanos pró-direitos_humanos AQ0MP0
presidente_da_distrital_de_Aveiro presidente_da_distrital_de_Aveiro NCMS000
presidente_da_mesa_do_Congresso_do_PSD presidente_da_mesa_do_Congresso_do_PSD NCFS000
presidente_do_júri_do_Festival_de_Cannes presidente_do_júri_do_Festival_de_Cannes NCMS000
À_primeira_vista à_primeira_vista RG
primitive_dream_paintings primitive_dream_paintings NCMS000
pró-vitamina_B5 pró-vitamina_B5 NCFS000
próximo_de próximo_de SPS00
próximo_da próximo_de SPS00
próximo_das próximo_de SPS00
próximo_do próximo_de SPS00
próximo_dos próximo_de SPS00
public_affairs public_affair NCMP000
qualquer_que_fosse qualquer_que_fosse PI0NS000
quando_de quando_de SPS00
quando_da quando_de SPS00
quando_das quando_de SPS00
quando_do quando_de SPS00
quando_dos quando_de SPS00
quanto_a quanto_a SPS00
Quanto_a quanto_a SPS00
Quanto_mais quanto_mais RG
É_que É_que RG
quer_dizer quer_dizer RG
quinta_feira quinta-feira NCFS000
quinze_dias quinze_dias NCMP000
Real_World Real_World NCMS000
referente_a referente_a SPS00
relações_públicas relações_públicas NCFP000
relativamente_a relativamente_a SPS00
Relativamente_a relativamente_a SPS00
Reunião_de_Coordenação_da_Ajuda_Internacional_à_CEI Reunião_de_Coordenação_da_Ajuda_Internacional_à_CEI NCFS000
rock'n_roll rock\'n_roll NCMS000
rumo_a rumo_a SPS00
sagrado_matrimónio sagrado_matrimónio NCMS000
salário_mínimo salário_mínimo NCMS000
às_avessas às_avessas RG
search_and_replace search_and_replace NCMS000
se_bem_que se_bem_que CS
se_calhar se_calhar RG
secretariado_da_comissão_política_distrital_de_Leiria_do_PS secretariado_da_comissão_política_distrital_de_Leiria_do_PS NCMS000
secretário-geral_da_ONU secretário-geral_da_ONU NCMS000
sempre_que sempre_que RG
Sempre_que sempre_que RG
seres_humanos ser_humano NCMP000
ser_humano ser_humano NCMS000
serial_killer serial_killer NCMS000
